Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,SentimentCategory
22506.jpg,0,,,0
22524.jpg,0,,,0
22528.jpg,0,,,0
22540.jpg,0,,,0
22553.jpg,0,,,1
22554.jpg,0,,,0
22555.jpg,1,12,11,0
22565.jpg,0,,,0
22578.jpg,1,12,11,1
22629.jpg,0,,,1
22647.jpg,1,10,10,1
22649.jpg,1,10,11,1
22653.jpg,1,12,7,0
22655.jpg,1,12,12,1
22671.jpg,1,12,10,0
22675.jpg,0,,,1
2268.jpg,0,,,1
22726.jpg,0,,,0
22737.jpg,1,12,10,0
22740.jpg,1,10,7,1
22744.jpg,1,10,13,1
22755.jpg,0,,,0
22814.jpg,1,12,12,0
22827.jpg,0,,,0
22841.jpg,1,12,11,0
22847.jpg,0,,,0
22857.jpg,0,,,0
22899.jpg,1,10,12,0
22920.jpg,1,11,11,0
22972.jpg,0,,,0
22991.jpg,1,12,8,1
23035.jpg,0,,,1
23041.jpg,1,10,6,0
23045.jpg,1,10,10,1
23064.jpg,0,,,1
23068.jpg,1,12,12,0
2307.jpg,0,,,1
23072.jpg,1,12,11,0
23081.jpg,0,,,0
23083.jpg,0,,,0
23094.jpg,1,12,8,1
23096.jpg,1,12,11,0
23108.jpg,1,12,6,0
23111.jpg,0,,,0
2313.jpg,0,,,1
23150.jpg,0,,,1
2316.jpg,0,,,0
2318.jpg,1,12,10,0
23184.jpg,1,10,13,1
2319.jpg,0,,,0
23192.jpg,0,,,0
23195.jpg,0,,,0
2324.jpg,0,,,1
23262.jpg,0,,,1
23279.jpg,0,,,0
23282.jpg,1,12,6,0
23285.jpg,0,,,0
23304.jpg,0,,,0
23312.jpg,1,12,11,1
23315.jpg,0,,,0
23330.jpg,1,10,11,0
23359.jpg,0,,,0
23360.jpg,0,,,0
23367.jpg,1,10,11,0
23382.jpg,0,,,1
23397.jpg,0,,,0
23400.jpg,0,,,0
23409.jpg,1,12,5,1
23418.jpg,1,12,10,0
23469.jpg,1,12,13,1
23474.jpg,1,12,11,1
23483.jpg,0,,,0
23496.jpg,0,,,0
23537.jpg,0,,,0
23546.jpg,0,,,1
23552.jpg,0,,,0
23589.jpg,0,,,1
23603.jpg,1,10,10,0
23605.jpg,1,12,11,1
23617.jpg,1,12,8,0
23626.jpg,1,12,8,0
23636.jpg,0,,,1
23641.jpg,1,12,11,0
23648.jpg,0,,,1
23655.jpg,0,,,1
23669.jpg,0,,,1
23682.jpg,0,,,0
23688.jpg,1,12,11,0
23696.jpg,1,12,12,1
23698.jpg,1,12,11,0
23699.jpg,0,,,0
23705.jpg,0,,,0
2371.jpg,0,,,0
23740.jpg,0,,,0
23751.jpg,0,,,0
23775.jpg,1,12,10,0
23787.jpg,0,,,1
23809.jpg,0,,,1
23810.jpg,1,12,10,0
23823.jpg,1,12,11,0
23829.jpg,1,12,10,0
23857.jpg,1,12,10,0
23879.jpg,1,12,11,0
23903.jpg,1,12,6,0
23906.jpg,0,,,1
23909.jpg,1,12,13,0
23930.jpg,0,,,0
23937.jpg,0,,,1
23940.jpg,0,,,0
23949.jpg,1,12,11,0
24001.jpg,0,,,0
24033.jpg,1,12,10,1
24038.jpg,1,12,7,1
24044.jpg,0,,,1
24045.jpg,1,10,12,0
24060.jpg,1,11,10,1
24068.jpg,0,,,1
24069.jpg,0,,,1
24078.jpg,0,,,0
24086.jpg,0,,,1
24095.jpg,0,,,0
24107.jpg,0,,,1
24116.jpg,1,12,11,0
2413.jpg,1,11,11,0
24132.jpg,1,12,6,0
24134.jpg,1,12,12,0
24136.jpg,0,,,0
24200.jpg,0,,,0
2425.jpg,1,12,6,0
24255.jpg,0,,,0
24260.jpg,0,,,1
24297.jpg,1,12,11,0
24301.jpg,0,,,1
24312.jpg,0,,,0
24318.jpg,0,,,0
24340.jpg,1,12,3,0
24341.jpg,0,,,0
24362.jpg,1,12,10,0
24363.jpg,0,,,0
24369.jpg,1,12,6,0
24371.jpg,1,12,12,0
24373.jpg,0,,,0
24380.jpg,1,12,10,1
24397.jpg,1,12,11,1
24430.jpg,1,12,11,1
24431.jpg,0,,,0
24443.jpg,1,12,12,1
24452.jpg,0,,,0
24461.jpg,1,12,11,0
24475.jpg,1,12,10,0
24490.jpg,0,,,0
24499.jpg,1,12,11,1
24514.jpg,0,,,1
24542.jpg,1,10,10,1
24556.jpg,0,,,0
24563.jpg,1,12,10,0
24564.jpg,1,12,12,0
24584.jpg,0,,,1
24587.jpg,1,12,10,0
24591.jpg,0,,,0
24597.jpg,1,12,12,1
24598.jpg,0,,,0
24606.jpg,0,,,1
24608.jpg,1,12,10,1
24610.jpg,1,12,11,0
24615.jpg,0,,,0
24644.jpg,0,,,0
24647.jpg,1,12,10,0
24692.jpg,0,,,0
24719.jpg,1,12,8,0
24727.jpg,1,12,6,0
24730.jpg,1,12,12,0
24746.jpg,0,,,0
24749.jpg,0,,,0
2478.jpg,1,12,11,0
24829.jpg,1,12,3,0
2483.jpg,0,,,0
24834.jpg,0,,,0
24845.jpg,0,,,1
24847.jpg,0,,,1
24848.jpg,1,12,10,0
24906.jpg,0,,,1
24916.jpg,0,,,0
24937.jpg,1,12,10,0
24948.jpg,0,,,0
24950.jpg,0,,,0
24956.jpg,1,10,6,0
24975.jpg,1,12,6,0
25004.jpg,1,10,13,0
25014.jpg,0,,,0
25018.jpg,0,,,0
25019.jpg,0,,,1
25021.jpg,1,12,12,1
25024.jpg,1,12,11,0
25026.jpg,0,,,1
25034.jpg,0,,,0
25038.jpg,0,,,1
25047.jpg,0,,,1
25048.jpg,1,12,11,1
25049.jpg,1,12,8,0
25051.jpg,1,12,12,0
25055.jpg,0,,,0
25077.jpg,1,12,12,0
25130.jpg,0,,,0
2514.jpg,0,,,0
25145.jpg,1,12,8,0
25175.jpg,0,,,0
25186.jpg,0,,,1
25192.jpg,1,12,11,0
25203.jpg,1,12,7,0
2521.jpg,0,,,1
25258.jpg,1,12,11,0
25265.jpg,0,,,0
25267.jpg,1,12,11,0
25297.jpg,0,,,0
25322.jpg,1,12,10,1
25324.jpg,0,,,1
25326.jpg,0,,,1
2533.jpg,0,,,1
25336.jpg,1,12,12,1
25342.jpg,1,12,8,0
2535.jpg,0,,,1
2536.jpg,1,12,11,0
25361.jpg,0,,,0
25363.jpg,1,12,11,0
25370.jpg,0,,,0
25376.jpg,1,12,11,0
25382.jpg,1,12,10,0
254.jpg,0,,,0
25495.jpg,0,,,1
25496.jpg,1,12,12,1
25535.jpg,0,,,0
25564.jpg,1,12,10,0
25576.jpg,0,,,1
25583.jpg,1,10,12,0
25602.jpg,1,12,11,1
25604.jpg,0,,,0
25608.jpg,0,,,0
25611.jpg,1,10,10,0
25614.jpg,1,12,10,0
25621.jpg,0,,,0
25622.jpg,1,12,11,0
25640.jpg,0,,,0
25643.jpg,0,,,0
25644.jpg,0,,,0
25671.jpg,0,,,0
25674.jpg,0,,,1
2569.jpg,0,,,0
25693.jpg,0,,,1
257.jpg,1,12,10,0
2570.jpg,0,,,0
25710.jpg,0,,,0
25714.jpg,1,12,10,1
25735.jpg,0,,,0
25736.jpg,0,,,1
25740.jpg,1,12,8,0
25754.jpg,0,,,0
25766.jpg,0,,,1
25778.jpg,1,12,10,0
25786.jpg,1,12,8,0
25789.jpg,0,,,0
25795.jpg,0,,,0
25826.jpg,1,12,10,0
25832.jpg,1,12,10,1
25870.jpg,1,12,13,0
25877.jpg,1,12,10,0
25895.jpg,0,,,0
25902.jpg,1,12,12,0
25930.jpg,0,,,0
25941.jpg,1,12,6,1
25951.jpg,1,12,10,0
25978.jpg,1,12,13,0
26025.jpg,1,12,6,1
26031.jpg,1,12,6,0
26037.jpg,0,,,1
26078.jpg,0,,,0
26096.jpg,0,,,0
26100.jpg,0,,,0
26118.jpg,0,,,0
26123.jpg,0,,,0
26149.jpg,0,,,0
26204.jpg,1,12,11,0
26257.jpg,0,,,0
26261.jpg,0,,,1
26273.jpg,0,,,0
26278.jpg,1,12,12,0
26296.jpg,0,,,0
26309.jpg,1,12,7,0
26310.jpg,1,12,11,0
26314.jpg,0,,,0
26315.jpg,1,12,11,0
26330.jpg,1,12,11,0
26334.jpg,1,11,11,0
26363.jpg,1,12,10,0
26379.jpg,0,,,0
26390.jpg,1,12,11,0
26391.jpg,1,12,10,1
26398.jpg,1,12,11,0
26401.jpg,0,,,0
26404.jpg,0,,,0
26418.jpg,1,12,12,0
26445.jpg,0,,,1
26449.jpg,1,12,10,1
2645.jpg,1,12,10,0
26494.jpg,0,,,1
26510.jpg,1,12,5,0
26515.jpg,0,,,0
26530.jpg,0,,,0
26537.jpg,1,12,11,0
26539.jpg,1,12,10,0
26541.jpg,1,12,10,0
26551.jpg,1,12,11,0
26561.jpg,1,12,12,0
26569.jpg,0,,,0
26573.jpg,0,,,0
26579.jpg,0,,,0
2658.jpg,1,12,10,0
266.jpg,0,,,0
26612.jpg,1,10,13,0
26617.jpg,0,,,0
26621.jpg,0,,,1
26634.jpg,0,,,0
26644.jpg,1,12,10,0
2665.jpg,0,,,0
26670.jpg,0,,,1
2673.jpg,1,12,11,0
26734.jpg,0,,,1
26742.jpg,0,,,0
26743.jpg,0,,,1
26760.jpg,0,,,0
26778.jpg,1,12,6,0
26799.jpg,1,12,6,1
26800.jpg,0,,,1
26803.jpg,1,12,11,0
26816.jpg,0,,,0
26833.jpg,1,12,6,0
26836.jpg,0,,,1
26852.jpg,0,,,0
26854.jpg,0,,,0
26868.jpg,0,,,0
26876.jpg,1,12,5,1
26880.jpg,1,12,6,0
26885.jpg,1,12,10,1
26890.jpg,0,,,0
26896.jpg,0,,,0
26898.jpg,1,12,11,0
269.jpg,1,12,8,1
26900.jpg,0,,,0
26935.jpg,0,,,0
26959.jpg,0,,,1
26967.jpg,1,12,11,1
26979.jpg,0,,,0
26993.jpg,1,12,8,1
27005.jpg,1,12,11,1
27015.jpg,0,,,1
27027.jpg,0,,,0
27038.jpg,0,,,0
27046.jpg,0,,,0
27050.jpg,0,,,1
27072.jpg,1,12,6,0
27075.jpg,0,,,0
27076.jpg,0,,,0
27086.jpg,1,12,11,0
27092.jpg,1,12,12,1
27107.jpg,0,,,0
27120.jpg,0,,,0
27123.jpg,1,12,8,0
27136.jpg,1,12,11,0
27164.jpg,0,,,1
27174.jpg,0,,,0
27185.jpg,1,12,11,0
27188.jpg,1,12,6,0
27208.jpg,1,12,11,1
27217.jpg,1,12,10,0
27249.jpg,0,,,0
27251.jpg,0,,,0
27255.jpg,1,12,12,1
27266.jpg,1,10,10,1
27268.jpg,1,11,7,0
27272.jpg,1,12,10,0
273.jpg,1,12,11,1
27304.jpg,1,12,11,1
27309.jpg,0,,,0
27310.jpg,1,12,12,0
27338.jpg,1,12,10,0
27353.jpg,0,,,0
27355.jpg,1,12,10,0
27363.jpg,0,,,0
27390.jpg,0,,,1
27395.jpg,1,12,13,0
27396.jpg,1,12,11,1
27399.jpg,1,10,10,1
27420.jpg,1,12,11,0
27451.jpg,1,12,8,1
27460.jpg,0,,,0
27468.jpg,0,,,0
27473.jpg,0,,,0
27478.jpg,1,12,7,0
27506.jpg,0,,,0
27518.jpg,0,,,0
27531.jpg,0,,,1
27532.jpg,0,,,0
27533.jpg,0,,,0
27560.jpg,0,,,0
27596.jpg,0,,,0
27603.jpg,0,,,1
27609.jpg,0,,,0
27619.jpg,1,12,3,0
27622.jpg,1,12,8,1
27628.jpg,0,,,0
27634.jpg,0,,,0
27637.jpg,0,,,0
27638.jpg,1,12,11,1
27663.jpg,1,12,11,1
27677.jpg,1,12,11,0
27684.jpg,0,,,1
2769.jpg,0,,,1
27690.jpg,1,10,11,1
27710.jpg,1,12,13,1
27714.jpg,1,12,11,0
27719.jpg,0,,,1
27730.jpg,1,12,13,0
27734.jpg,0,,,0
27737.jpg,0,,,0
27738.jpg,1,12,6,1
27763.jpg,0,,,0
27767.jpg,0,,,1
27776.jpg,1,12,11,0
27807.jpg,0,,,0
27823.jpg,0,,,0
27851.jpg,0,,,0
27861.jpg,1,12,11,0
27876.jpg,0,,,0
2791.jpg,1,12,11,1
27910.jpg,0,,,1
27918.jpg,1,12,5,1
2792.jpg,1,12,11,0
27926.jpg,1,12,4,0
27929.jpg,1,12,10,0
27949.jpg,0,,,1
27951.jpg,0,,,0
27965.jpg,1,12,11,0
27977.jpg,1,12,10,0
27989.jpg,0,,,1
2799.jpg,1,12,6,1
28044.jpg,0,,,1
28055.jpg,0,,,0
28075.jpg,0,,,0
28082.jpg,0,,,1
28089.jpg,1,12,12,1
2810.jpg,1,12,13,0
28120.jpg,0,,,0
28129.jpg,0,,,0
28152.jpg,0,,,1
28170.jpg,0,,,0
28194.jpg,1,12,11,0
28220.jpg,1,12,12,0
28224.jpg,0,,,0
28253.jpg,1,12,8,0
28272.jpg,0,,,1
28291.jpg,0,,,0
28304.jpg,1,12,12,0
28307.jpg,1,12,10,0
28308.jpg,0,,,1
2833.jpg,0,,,1
2834.jpg,1,12,10,1
2834.jpg,0,,,0
28352.jpg,0,,,0
28361.jpg,0,,,0
28382.jpg,1,12,12,0
28397.jpg,1,12,10,0
2841.jpg,0,,,0
28417.jpg,0,,,0
28421.jpg,0,,,1
28424.jpg,0,,,0
28437.jpg,1,12,8,0
28448.jpg,0,,,1
28480.jpg,0,,,1
28512.jpg,1,12,12,1
28529.jpg,0,,,0
28534.jpg,0,,,1
28536.jpg,0,,,0
28538.jpg,0,,,0
28548.jpg,0,,,0
28553.jpg,0,,,1
28577.jpg,0,,,0
28581.jpg,0,,,0
28583.jpg,1,12,10,1
28587.jpg,1,12,8,0
28608.jpg,0,,,0
28640.jpg,0,,,0
28659.jpg,0,,,0
28665.jpg,0,,,0
28678.jpg,0,,,0
28679.jpg,0,,,1
28723.jpg,1,12,11,0
28737.jpg,0,,,0
28751.jpg,0,,,0
28760.jpg,0,,,1
28770.jpg,1,12,11,1
2878.jpg,0,,,1
28787.jpg,0,,,0
28797.jpg,0,,,0
28802.jpg,0,,,0
28838.jpg,0,,,0
28839.jpg,0,,,0
28871.jpg,0,,,0
28879.jpg,1,12,12,1
28897.jpg,1,12,8,1
28910.jpg,1,12,10,0
28916.jpg,1,12,10,0
28918.jpg,0,,,0
28919.jpg,0,,,0
28944.jpg,0,,,1
28971.jpg,1,12,12,1
29006.jpg,0,,,1
29016.jpg,0,,,1
29017.jpg,0,,,0
29020.jpg,0,,,1
29041.jpg,0,,,0
29090.jpg,1,12,8,1
29094.jpg,1,12,12,0
2910.jpg,1,12,11,1
2914.jpg,0,,,0
29162.jpg,0,,,1
29168.jpg,1,10,10,1
2919.jpg,0,,,0
29193.jpg,1,12,8,0
29194.jpg,0,,,0
29204.jpg,0,,,0
29213.jpg,0,,,0
29217.jpg,0,,,0
29218.jpg,0,,,0
29227.jpg,1,12,10,0
2923.jpg,0,,,0
29239.jpg,1,12,11,0
29246.jpg,0,,,0
29247.jpg,1,12,10,0
29258.jpg,1,12,12,0
2926.jpg,0,,,1
29265.jpg,0,,,1
2927.jpg,0,,,1
29272.jpg,0,,,0
29273.jpg,1,12,12,1
2928.jpg,0,,,0
29294.jpg,0,,,0
29300.jpg,0,,,1
29326.jpg,0,,,0
29335.jpg,1,12,10,1
29348.jpg,1,12,11,1
29373.jpg,0,,,0
29374.jpg,1,12,6,1
29382.jpg,1,12,11,0
29388.jpg,1,12,12,0
29395.jpg,0,,,0
29428.jpg,0,,,0
29444.jpg,0,,,1
29468.jpg,1,12,6,0
29485.jpg,1,12,10,0
29496.jpg,0,,,0
29528.jpg,1,12,11,0
29545.jpg,0,,,0
29549.jpg,1,12,11,1
2957.jpg,0,,,1
29578.jpg,0,,,0
29595.jpg,0,,,0
29596.jpg,0,,,0
29612.jpg,0,,,0
29617.jpg,0,,,0
29637.jpg,1,12,11,0
29649.jpg,0,,,1
29711.jpg,0,,,1
29723.jpg,0,,,0
29759.jpg,0,,,0
29766.jpg,0,,,0
29771.jpg,0,,,0
29816.jpg,0,,,0
29818.jpg,0,,,1
29834.jpg,0,,,0
29837.jpg,0,,,1
2988.jpg,0,,,1
29903.jpg,0,,,1
29910.jpg,1,4,2,0
29920.jpg,0,,,0
29939.jpg,0,,,0
29943.jpg,0,,,0
29953.jpg,0,,,0
2997.jpg,1,12,8,0
29993.jpg,0,,,1
29998.jpg,0,,,0
30010.jpg,1,12,12,1
30024.jpg,0,,,1
30035.jpg,0,,,1
30046.jpg,1,12,12,1
30049.jpg,0,,,1
30092.jpg,0,,,0
30097.jpg,0,,,0
30108.jpg,0,,,0
3011.jpg,1,12,12,0
30122.jpg,1,12,11,0
30123.jpg,1,12,5,1
30140.jpg,0,,,0
30143.jpg,0,,,0
30155.jpg,1,12,11,0
3018.jpg,0,,,0
30191.jpg,1,12,11,0
30207.jpg,1,12,11,1
30237.jpg,1,12,10,1
3024.jpg,0,,,0
30250.jpg,0,,,0
30269.jpg,0,,,0
30274.jpg,1,12,11,1
30286.jpg,0,,,0
30292.jpg,0,,,0
30338.jpg,0,,,1
3035.jpg,0,,,0
30360.jpg,1,12,11,1
30370.jpg,0,,,1
3038.jpg,0,,,1
30383.jpg,1,12,10,1
30404.jpg,1,12,12,1
30447.jpg,1,12,8,1
30463.jpg,0,,,0
30465.jpg,1,10,12,0
30483.jpg,0,,,0
30501.jpg,1,10,13,1
30538.jpg,0,,,1
30540.jpg,1,12,13,0
30559.jpg,1,12,6,1
30576.jpg,0,,,1
30606.jpg,0,,,1
30611.jpg,0,,,0
30612.jpg,0,,,0
3063.jpg,0,,,0
30644.jpg,0,,,0
30661.jpg,1,12,12,0
30666.jpg,0,,,1
30675.jpg,0,,,1
30676.jpg,0,,,0
30707.jpg,0,,,0
30738.jpg,0,,,0
3075.jpg,1,12,11,1
30751.jpg,0,,,0
30758.jpg,0,,,0
30772.jpg,1,12,7,1
30788.jpg,1,12,10,1
3079.jpg,0,,,0
30793.jpg,1,12,12,0
30826.jpg,0,,,0
30874.jpg,0,,,0
30882.jpg,1,12,11,1
30889.jpg,0,,,0
30907.jpg,1,10,11,0
30910.jpg,0,,,1
30914.jpg,1,12,11,1
30944.jpg,0,,,0
30976.jpg,0,,,1
30986.jpg,0,,,0
30997.jpg,0,,,0
31015.jpg,0,,,0
31042.jpg,0,,,0
31062.jpg,0,,,1
31063.jpg,1,12,11,1
31081.jpg,0,,,0
31095.jpg,0,,,1
311.jpg,0,,,0
31111.jpg,0,,,1
31118.jpg,1,12,11,1
31132.jpg,0,,,0
31164.jpg,0,,,0
31168.jpg,0,,,0
31169.jpg,0,,,0
312.jpg,0,,,0
31200.jpg,1,12,11,1
31206.jpg,1,10,11,1
31245.jpg,1,12,10,0
31251.jpg,0,,,0
31265.jpg,0,,,1
31296.jpg,1,12,13,1
31303.jpg,1,12,11,0
31342.jpg,1,12,10,0
31343.jpg,0,,,0
31364.jpg,0,,,0
31373.jpg,1,12,11,0
31376.jpg,0,,,0
31412.jpg,1,12,10,1
31420.jpg,1,3,9,1
31439.jpg,1,12,8,0
31448.jpg,0,,,0
31478.jpg,0,,,0
31507.jpg,1,10,12,0
31569.jpg,0,,,1
31582.jpg,0,,,0
31591.jpg,0,,,0
3161.jpg,0,,,0
31615.jpg,1,12,11,0
31620.jpg,0,,,1
31629.jpg,1,12,11,0
31633.jpg,0,,,0
31636.jpg,1,12,11,0
31653.jpg,0,,,0
31654.jpg,1,12,8,1
31667.jpg,0,,,1
31673.jpg,0,,,0
31682.jpg,1,11,10,1
31686.jpg,1,12,10,0
31708.jpg,1,12,12,0
31728.jpg,1,12,7,0
31737.jpg,0,,,1
31809.jpg,1,12,11,0
31828.jpg,0,,,1
31834.jpg,0,,,1
3184.jpg,1,12,7,1
31842.jpg,1,12,11,1
31845.jpg,0,,,0
31855.jpg,0,,,0
31861.jpg,1,12,12,0
31867.jpg,0,,,0
31869.jpg,0,,,1
31870.jpg,0,,,0
31895.jpg,1,12,11,0
31896.jpg,0,,,1
3193.jpg,1,12,10,1
3196.jpg,1,12,11,1
31978.jpg,1,12,10,0
3200.jpg,1,12,10,0
32009.jpg,0,,,0
32018.jpg,1,12,3,1
3202.jpg,1,12,8,1
32029.jpg,0,,,0
3203.jpg,0,,,0
32041.jpg,1,12,11,0
32138.jpg,0,,,0
32141.jpg,0,,,0
32148.jpg,1,12,12,1
32157.jpg,0,,,0
32161.jpg,1,12,10,1
32168.jpg,0,,,0
32173.jpg,0,,,0
32174.jpg,1,12,11,1
32197.jpg,0,,,1
32212.jpg,0,,,1
32221.jpg,1,12,10,1
32258.jpg,0,,,0
3226.jpg,0,,,1
32295.jpg,1,12,11,0
32325.jpg,1,12,10,1
32328.jpg,1,12,10,0
32332.jpg,1,11,12,1
32337.jpg,1,12,10,0
32351.jpg,0,,,0
32353.jpg,0,,,0
32369.jpg,0,,,0
32370.jpg,0,,,0
32400.jpg,0,,,1
32408.jpg,0,,,0
32453.jpg,1,12,12,1
32455.jpg,1,12,12,1
32478.jpg,0,,,0
32480.jpg,1,12,11,1
32492.jpg,0,,,1
32518.jpg,0,,,0
32556.jpg,1,12,11,1
32573.jpg,0,,,0
3264.jpg,1,12,13,1
32672.jpg,1,12,8,1
32692.jpg,1,12,11,0
32707.jpg,0,,,0
32769.jpg,0,,,0
32770.jpg,1,12,12,1
32771.jpg,0,,,0
32779.jpg,1,12,8,0
32793.jpg,1,12,11,0
32804.jpg,1,12,12,1
32817.jpg,1,10,13,1
32823.jpg,1,12,5,1
3284.jpg,1,12,11,0
32851.jpg,1,12,10,1
32864.jpg,1,10,10,1
32866.jpg,0,,,0
32883.jpg,1,12,11,1
32909.jpg,1,12,6,0
32918.jpg,1,12,13,0
32957.jpg,1,10,13,1
32961.jpg,1,12,6,1
32983.jpg,0,,,0
3300.jpg,0,,,0
33003.jpg,0,,,1
33018.jpg,0,,,1
3303.jpg,0,,,1
33077.jpg,1,12,6,1
33078.jpg,1,12,11,0
33085.jpg,1,12,8,0
331.jpg,1,12,10,0
3313.jpg,0,,,0
33136.jpg,1,12,5,0
33142.jpg,1,10,10,1
33155.jpg,1,12,12,0
33191.jpg,0,,,1
332.jpg,0,,,0
33227.jpg,0,,,0
33283.jpg,0,,,0
33287.jpg,1,12,6,1
33308.jpg,1,12,8,1
33312.jpg,1,12,11,1
33324.jpg,1,10,8,1
33326.jpg,0,,,0
33355.jpg,0,,,1
33377.jpg,0,,,0
33391.jpg,1,12,10,0
3343.jpg,0,,,0
33435.jpg,0,,,0
33446.jpg,0,,,0
33489.jpg,1,12,11,1
33535.jpg,0,,,1
33547.jpg,1,12,11,0
33571.jpg,1,3,9,1
33572.jpg,0,,,1
3358.jpg,1,12,11,1
33595.jpg,1,12,11,0
33601.jpg,0,,,0
33608.jpg,0,,,0
33611.jpg,1,12,6,0
33613.jpg,0,,,0
33618.jpg,1,12,11,1
33641.jpg,0,,,0
33648.jpg,1,12,11,1
33657.jpg,1,12,12,0
33665.jpg,1,10,10,0
33686.jpg,0,,,0
33700.jpg,1,12,11,1
3372.jpg,1,12,10,0
33740.jpg,0,,,0
3375.jpg,0,,,0
33770.jpg,0,,,0
33792.jpg,1,12,11,1
33800.jpg,0,,,0
33813.jpg,0,,,0
33816.jpg,0,,,0
3382.jpg,0,,,1
33826.jpg,0,,,0
33830.jpg,0,,,0
33841.jpg,0,,,0
33853.jpg,0,,,1
33856.jpg,1,12,11,0
3388.jpg,0,,,0
33884.jpg,0,,,0
33898.jpg,0,,,1
33916.jpg,0,,,0
33954.jpg,1,11,13,0
33970.jpg,0,,,0
34.jpg,1,12,12,0
34011.jpg,0,,,0
34019.jpg,0,,,1
34031.jpg,1,12,11,1
34042.jpg,0,,,0
34082.jpg,0,,,0
34091.jpg,0,,,1
34110.jpg,1,12,8,1
34120.jpg,1,12,12,1
34121.jpg,0,,,1
34151.jpg,1,12,10,0
34163.jpg,0,,,0
34165.jpg,0,,,0
3417.jpg,1,12,12,0
34180.jpg,1,12,11,1
34196.jpg,0,,,1
34204.jpg,0,,,1
34236.jpg,1,12,10,1
34260.jpg,1,12,10,0
34266.jpg,0,,,1
34342.jpg,1,12,5,0
34369.jpg,0,,,0
34413.jpg,0,,,0
34416.jpg,0,,,0
34427.jpg,1,12,11,0
34428.jpg,1,12,13,0
34430.jpg,0,,,0
3445.jpg,0,,,0
34453.jpg,1,12,10,1
3446.jpg,0,,,1
34461.jpg,0,,,0
34465.jpg,0,,,0
34485.jpg,1,12,8,0
34488.jpg,0,,,1
34491.jpg,0,,,0
34499.jpg,0,,,0
34514.jpg,0,,,0
34547.jpg,1,12,13,0
34552.jpg,0,,,0
34554.jpg,0,,,0
34572.jpg,1,12,12,0
34578.jpg,1,12,7,0
34598.jpg,1,12,13,1
34609.jpg,0,,,1
34616.jpg,0,,,0
34622.jpg,0,,,1
34637.jpg,1,12,10,0
34639.jpg,1,12,12,0
34651.jpg,1,12,11,1
34668.jpg,0,,,0
34682.jpg,0,,,0
34683.jpg,1,11,11,1
34712.jpg,0,,,0
34725.jpg,0,,,1
34732.jpg,1,12,11,0
34746.jpg,1,12,10,0
34766.jpg,1,10,13,1
34769.jpg,0,,,0
34795.jpg,1,12,6,1
34810.jpg,1,12,8,1
34824.jpg,0,,,0
34831.jpg,1,12,11,0
34836.jpg,0,,,0
34859.jpg,0,,,0
34890.jpg,1,12,8,1
34907.jpg,0,,,0
34909.jpg,1,12,11,1
34912.jpg,1,12,7,1
34932.jpg,0,,,0
34958.jpg,0,,,0
34963.jpg,1,12,11,0
34964.jpg,1,12,10,0
34967.jpg,0,,,1
34971.jpg,1,10,10,1
34973.jpg,1,12,8,1
34979.jpg,0,,,0
34984.jpg,0,,,0
3499.jpg,1,12,6,0
34990.jpg,0,,,0
34993.jpg,1,12,5,1
35004.jpg,0,,,0
35005.jpg,0,,,1
35017.jpg,1,12,10,1
35023.jpg,1,12,11,0
3503.jpg,1,12,10,0
35037.jpg,0,,,0
35056.jpg,1,12,5,0
35064.jpg,0,,,0
35071.jpg,1,12,10,1
35087.jpg,0,,,0
35091.jpg,1,12,11,1
35161.jpg,0,,,0
35168.jpg,1,12,10,0
35175.jpg,0,,,0
35181.jpg,0,,,0
35185.jpg,0,,,1
35188.jpg,1,12,11,0
3519.jpg,0,,,0
35202.jpg,0,,,0
35220.jpg,0,,,0
35231.jpg,0,,,1
35240.jpg,1,12,6,0
3525.jpg,1,12,13,0
35250.jpg,0,,,0
35261.jpg,1,12,11,0
353.jpg,0,,,0
3530.jpg,1,12,10,0
35307.jpg,0,,,0
35318.jpg,1,12,5,1
35320.jpg,1,12,8,0
3533.jpg,0,,,1
35330.jpg,0,,,0
35343.jpg,0,,,0
35358.jpg,0,,,0
35369.jpg,0,,,0
35395.jpg,1,12,12,0
35399.jpg,0,,,0
35401.jpg,1,12,11,1
35419.jpg,1,12,10,0
35441.jpg,0,,,0
35443.jpg,0,,,0
35461.jpg,0,,,0
35483.jpg,0,,,0
35499.jpg,0,,,0
35508.jpg,1,12,11,1
35535.jpg,0,,,0
35540.jpg,0,,,0
35557.jpg,1,12,11,1
35567.jpg,0,,,0
35587.jpg,0,,,1
35604.jpg,0,,,0
35622.jpg,0,,,1
35623.jpg,1,12,11,1
35634.jpg,1,12,10,0
35644.jpg,0,,,1
35647.jpg,1,12,10,0
35675.jpg,1,10,6,1
35678.jpg,0,,,0
35695.jpg,0,,,0
35733.jpg,1,12,12,0
35737.jpg,1,12,8,1
35756.jpg,0,,,0
35757.jpg,0,,,1
3580.jpg,1,12,8,0
35818.jpg,1,12,10,0
35827.jpg,0,,,1
35831.jpg,0,,,0
35832.jpg,1,12,11,1
35839.jpg,1,12,10,1
3587.jpg,0,,,0
3589.jpg,0,,,0
35897.jpg,0,,,0
35902.jpg,0,,,0
35911.jpg,1,12,10,0
35926.jpg,1,12,6,0
35937.jpg,0,,,0
